Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
4294	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4295	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4296	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4297	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4298	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9993]	3	{}
4299	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4300	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9994, 0.969]	3	{}
4301	6	6	['n00003553', 'n01471682']	[0.9999, 0.9969]	2	{}
4302	2	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.95, 0.9981, 0.9999]	4	{}
4303	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9997]	4	{}
4304	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4305	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4306	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9999, 0.9989, 0.9995, 0.9975]	4	{}
4307	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4308	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4309	7	2	['n00003553', 'n01471682']	[1.0, 0.0]	5	{'n02075296': 1, 'n02370806': 1, 'n01886756': 1}
4310	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4311	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4312	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4313	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9999, 0.9999, 1.0]	3	{}
4314	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4315	6	6	['n00003553', 'n01471682']	[0.9983, 0.998]	2	{}
4316	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4317	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4318	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4319	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4320	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9965, 0.9844]	3	{}
4321	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4322	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4323	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4324	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4325	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4326	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4327	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4328	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4329	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4330	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4331	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4332	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9995, 0.9995, 0.9997, 0.9999]	4	{}
4333	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4334	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9999, 1.0]	4	{}
4335	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4336	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4337	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4338	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4339	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4340	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4341	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4342	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4343	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9962]	4	{}
4344	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4345	6	6	['n00003553', 'n01471682']	[1.0, 0.9992]	2	{}
4346	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4347	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4348	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4349	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4350	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4351	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4352	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9999, 0.9995]	4	{}
4353	6	6	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
4354	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 0.9999, 1.0, 1.0]	4	{}
4355	0	2	['n00003553', 'n01471682']	[0.9567, 0.9879]	2	{}
4356	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4357	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9999, 1.0, 1.0]	4	{}
4358	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 1.0, 0.9995]	4	{}
4359	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4360	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4361	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4362	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4363	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4364	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4365	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4366	2	2	['n00003553', 'n01471682']	[1.0, 0.9851]	2	{}
4367	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9997, 1.0]	3	{}
4368	4	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9668, 0.9701, 0.9374]	4	{}
4369	2	2	['n00003553', 'n01471682']	[1.0, 0.9998]	2	{}
4370	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4371	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4372	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4373	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9999, 1.0]	3	{}
4374	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4375	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4376	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 0.9999, 0.998, 0.9967]	4	{}
4377	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4378	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4379	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4380	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9999]	3	{}
4381	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9999]	4	{}
4382	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4383	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4384	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4385	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4386	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4387	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4388	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4389	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4390	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4391	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9896, 0.9957, 0.999, 0.9999]	4	{}
4392	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9989]	4	{}
4393	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9994, 1.0, 1.0, 1.0]	4	{}
4394	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4395	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4396	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4397	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9999, 1.0, 1.0]	3	{}
4398	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4399	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4400	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4401	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4402	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9997, 1.0, 1.0, 1.0]	4	{}
4403	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.999, 0.9999]	3	{}
4404	3	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9995, 0.8065, 0.5063]	4	{}
4405	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4406	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4407	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4408	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9993, 0.9962, 0.9981]	3	{}
4409	8	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.5862, 0.9281]	3	{}
4410	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9999]	3	{}
4411	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9943, 0.9701, 0.7211]	4	{}
4412	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4413	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4414	2	2	['n00003553', 'n01471682']	[1.0, 0.9991]	2	{}
4415	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4416	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9992, 1.0, 1.0]	4	{}
4417	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4418	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4419	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4420	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4421	2	2	['n00003553', 'n01471682']	[0.9999, 0.9981]	2	{}
4422	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9998, 1.0, 1.0]	4	{}
4423	6	2	['n00003553', 'n01471682']	[1.0, 0.9276]	2	{}
4424	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4425	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4426	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4427	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4428	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9998]	3	{}
4429	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4430	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4431	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4432	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9999, 0.9999]	4	{}
4433	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4434	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4435	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4436	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9993, 0.9999, 0.9987]	4	{}
4437	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4438	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4439	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9842, 0.9992, 0.9985]	3	{}
4440	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4441	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4442	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.8975, 0.9657, 0.9973, 0.9995]	4	{}
4443	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4444	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4445	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4446	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9998, 0.9839]	3	{}
4447	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9977]	3	{}
4448	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4449	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9986, 0.96]	3	{}
4450	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4451	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4452	2	2	['n00003553', 'n01471682']	[1.0, 0.9998]	2	{}
4453	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9973, 0.9988, 0.9998]	3	{}
4454	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4455	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4456	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4457	3	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9962, 0.7998, 0.506]	4	{}
4458	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9979, 0.9994, 0.9999]	4	{}
4459	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4460	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4461	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4462	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4463	5	2	['n00003553', 'n01471682']	[0.9993, 0.9663]	2	{}
4464	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4465	6	6	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
4466	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4467	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4468	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.978]	3	{}
4469	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4470	0	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9593, 0.6219]	3	{}
4471	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 1.0, 1.0]	4	{}
4472	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4473	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4474	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9996, 0.9999]	3	{}
4475	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9996, 0.9999]	3	{}
4476	1	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.5895, 0.9306, 0.9965, 0.9783]	4	{}
4477	6	6	['n00003553', 'n01471682']	[1.0, 0.9997]	2	{}
4478	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9999, 1.0]	3	{}
4479	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4480	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4481	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.998, 0.9997]	3	{}
4482	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4483	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4484	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4485	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9994, 1.0, 0.7613, 0.8465]	4	{}
4486	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9943, 0.9991]	3	{}
4487	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9972, 0.9996, 1.0]	4	{}
4488	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4489	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4490	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9203, 0.9455, 0.9889]	3	{}
4491	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4492	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4493	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9932, 0.9998, 1.0]	4	{}
4494	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9999, 1.0, 1.0]	3	{}
4495	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4496	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4497	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4498	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4499	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4500	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4501	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4502	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4503	7	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9896, 0.9334]	4	{}
4504	0	0	['n00003553', 'n03575240', 'n03125870']	[0.7082, 0.7627, 0.744]	3	{}
4505	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9998, 1.0, 0.9998, 0.9999]	4	{}
4506	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4507	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4508	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4509	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4510	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4511	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4512	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4513	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4514	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4515	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4516	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4517	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9973]	3	{}
4518	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4519	6	6	['n00003553', 'n01471682']	[1.0, 0.9992]	2	{}
4520	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9981, 0.9994]	4	{}
4521	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9939, 0.9987, 0.9978]	3	{}
4522	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4523	4	2	['n00003553', 'n01471682']	[1.0, 0.9979]	2	{}
4524	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4525	0	0	['n00003553', 'n03575240', 'n03125870']	[0.6915, 0.8064, 0.8899]	3	{}
4526	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9905]	4	{}
4527	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9999]	4	{}
4528	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9622, 0.8747]	4	{}
4529	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4530	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4531	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4532	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9896]	3	{}
4533	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9999, 0.9999]	3	{}
4534	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4535	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
4536	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.913]	3	{}
4537	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4538	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4539	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9966, 0.9999]	3	{}
4540	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4541	2	2	['n00003553', 'n01471682']	[1.0, 0.9995]	2	{}
4542	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9898, 0.9984, 0.9968]	4	{}
4543	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4544	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
4545	3	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9764, 0.9962]	4	{}
4546	2	2	['n00003553', 'n01471682']	[0.9965, 0.9995]	2	{}
4547	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9157, 0.9632, 0.6042]	4	{}
4548	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9811, 0.9844, 0.9843]	3	{}
4549	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
4550	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9992, 0.944, 0.5599]	3	{}
4551	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4552	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
4553	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9999, 0.9995]	4	{}
4554	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9999]	4	{}
4555	5	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9996, 1.0, 0.607, 0.7126]	4	{}
4556	2	2	['n00003553', 'n01471682']	[0.9916, 0.9536]	2	{}
4557	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4558	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
4559	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.768, 0.8502, 0.9349]	4	{}
4560	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
