Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
4434	13	13	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 0.9986, 0.9972, 0.9739, 0.9901, 0.8764, 0.9868, 0.9779]	8	{}
4435	15	15	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 0.9997, 0.9995, 0.9999, 1.0, 1.0, 1.0, 1.0, 0.9999, 1.0]	10	{}
4436	7	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9999, 0.9997, 0.9767, 0.9492, 0.9993, 0.9855, 1.0, 0.9997]	9	{}
4437	17	17	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 1.0, 1.0, 0.9996, 0.9999, 0.9939]	6	{}
4438	83	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 1.0, 0.6833, 0.9998, 0.8843, 0.9725, 0.9664]	8	{}
4439	92	92	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	6	{}
4440	79	79	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661']	[1.0, 1.0, 0.9994, 0.9995, 0.8499, 0.9992, 0.9993, 0.9998]	8	{}
4441	34	34	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 0.9998, 0.9995, 0.9997, 0.9995, 0.9986, 0.9991, 0.9977, 0.9925, 0.9999, 1.0]	11	{}
4442	74	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9997, 0.9999, 1.0, 0.9999, 0.9997, 0.9932, 0.9999, 0.8614]	9	{}
4443	86	86	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 1.0, 1.0, 0.9944, 0.991, 1.0]	6	{}
4444	20	20	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725', 'n04161981']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	8	{}
4445	50	50	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.9885, 0.9963, 0.9008, 0.6988, 0.9246, 0.9956, 0.9982, 0.9751, 0.9981]	10	{}
4446	72	72	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9887, 0.984, 0.9964, 0.9975, 0.9993, 0.9996, 0.9992, 0.7424, 0.9755]	10	{}
4447	14	14	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[0.9999, 0.9231, 0.9544, 0.9526, 0.9158, 0.8446, 0.7958, 0.9926, 0.9998]	9	{}
4448	86	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9998, 0.9996, 0.9998, 0.9992, 0.7829]	6	{}
4449	88	88	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	11	{}
4450	98	98	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[0.9998, 0.9959, 0.9998, 1.0]	4	{}
4451	4	4	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.9079, 0.8925]	3	{}
4452	77	44	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 0.9995, 0.9986, 0.9993, 0.9995, 0.9055, 0.9891, 0.9503, 0.9998]	9	{}
4453	1	1	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053']	[1.0, 0.9997, 0.9788, 0.9953, 0.9386, 0.9908, 1.0, 1.0]	8	{}
4454	79	79	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661']	[0.9999, 0.9992, 0.9988, 0.9949, 0.9986, 0.9946, 0.9993, 1.0]	8	{}
4455	12	12	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[0.9992, 0.9896, 0.998, 0.9999, 0.9433, 1.0]	6	{}
4456	87	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 1.0, 1.0, 1.0, 0.9999, 1.0]	6	{}
4457	78	18	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388']	[0.9989, 0.9996, 0.9997, 0.9985, 0.9989, 0.9981]	6	{}
4458	65	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9702, 0.9914, 0.9951, 0.9976, 0.9992, 0.9864, 0.9873, 0.9641]	9	{}
4459	1	11	['n00001740', 'n00001930', 'n00007846']	[1.0, 0.9382, 0.9189]	3	{}
4460	59	52	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 1.0, 0.8261, 0.9971, 0.9999, 0.9999, 0.9999]	8	{}
4461	48	48	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 0.9986, 0.9998, 0.8659, 0.9858, 0.9974, 0.9998, 0.9994]	10	{}
4462	83	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 0.9999, 0.9992, 0.9855, 0.6176, 0.6327, 0.6342, 0.9896]	8	{}
4463	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.996, 0.9482, 0.9682, 1.0, 1.0]	10	{}
4464	13	85	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 1.0, 0.9999, 1.0, 0.9994, 0.9977, 0.9995, 0.9999, 0.8695]	9	{}
4465	56	56	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9999, 0.9999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	8	{}
4466	94	94	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9919, 1.0]	7	{}
4467	50	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.1692, 0.9308, 0.721, 0.7591, 0.9662, 0.8913, 0.8476, 0.5945]	10	{'n00020827': 1}
4468	13	13	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9965, 0.9996, 1.0]	8	{}
4469	55	38	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01874434']	[1.0, 0.9999, 1.0, 1.0, 0.9978, 0.9998, 0.8272, 0.59, 0.9117]	9	{}
4470	97	97	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 1.0, 1.0, 0.9952, 0.9997, 0.9999, 0.9998, 0.9981, 1.0, 1.0, 1.0]	11	{}
4471	10	10	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 0.9984, 0.9993, 0.9878, 0.9219, 0.9757, 0.9997, 1.0]	8	{}
4472	7	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 0.9999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	9	{}
4473	21	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9598, 0.956, 0.992, 0.9971, 0.993, 0.9638, 0.9938, 0.3358]	9	{}
4474	19	19	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[0.9999, 0.9961, 0.9896, 0.9906, 0.8931, 0.793, 0.6721, 0.8071, 0.7887, 0.9863]	10	{}
4475	22	22	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 1.0, 1.0, 1.0, 0.9976, 0.897, 0.9994]	7	{}
4476	54	-1	['n00001740']	[]	10	{'n00015388': 1, 'n13083586': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
4477	75	75	['n00001740', 'n00002137']	[1.0, 1.0]	2	{}
4478	75	75	['n00001740', 'n00002137']	[1.0, 1.0]	2	{}
4479	27	71	['n00001740', 'n00001930']	[0.9993, 0.9696]	2	{}
4480	5	57	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 0.9992, 0.9993, 0.4351, 0.5408]	9	{'n04161981': 1, 'n03405725': 1, 'n03575240': 1, 'n00021939': 1}
4481	75	75	['n00001740', 'n00002137']	[1.0, 1.0]	2	{}
4482	6	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 0.9998, 0.1039, 0.9403, 0.7501]	10	{'n01767661': 1, 'n01905661': 1, 'n00015388': 1}
4483	75	75	['n00001740', 'n00002137']	[1.0, 1.0]	2	{}
4484	35	35	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 1.0, 0.9994, 1.0]	4	{}
4485	19	19	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 0.9933, 0.9966, 0.9896, 0.9833, 0.981, 0.9731, 0.9727, 0.9632, 0.9976]	10	{}
4486	79	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9992, 0.9617, 0.9569, 0.9785, 0.9905, 0.9099, 0.945, 0.3169, 0.796]	10	{'n01874434': 1}
4487	48	48	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	10	{}
4488	18	91	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.9412, 0.9603]	3	{}
4489	12	71	['n00001740', 'n00001930']	[1.0, 0.8651]	2	{}
4490	32	-1	['n00001740']	[]	11	{'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
4491	3	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9782, 0.9986, 0.9985, 0.9909, 0.9962, 0.9976, 0.9958, 0.9551]	9	{}
4492	60	60	['n00001740', 'n00001930', 'n00002684']	[1.0, 0.7642, 0.9999]	3	{}
4493	65	18	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388']	[1.0, 0.9998, 0.9999, 0.9993, 0.9994, 0.1196]	10	{'n02512053': 1, 'n01861778': 1, 'n01661091': 1, 'n01471682': 1}
4494	85	12	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 0.9999, 0.9998, 0.9341, 0.9888, 0.988]	6	{}
4495	77	57	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 0.9996, 0.9992, 0.1816, 0.8047]	9	{'n01471682': 1, 'n01905661': 1, 'n00015388': 1, 'n00004475': 1}
4496	43	43	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9642, 1.0, 1.0]	11	{}
4497	65	51	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475']	[1.0, 0.9862, 0.9986, 0.986, 0.5545]	5	{}
4498	85	85	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 1.0, 1.0, 1.0, 0.9432, 0.9987, 0.9967, 0.9883, 0.9853]	9	{}
4499	96	96	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9999, 0.9999, 0.9996, 0.9979, 1.0, 1.0, 1.0, 0.9999]	8	{}
4500	98	-1	['n00001740']	[]	5	{'n00007846': 1, 'n00002684': 1, 'n00001930': 1, 'n00002137': 1}
4501	66	66	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296']	[0.9999, 0.9952, 0.9964, 0.998, 0.9954, 0.99, 0.9968, 0.9958, 0.825, 0.995]	10	{}
4502	62	62	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 0.6875, 0.9961, 0.9999, 0.9999]	7	{}
4503	73	73	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 0.9989, 0.9994, 0.997, 0.987, 0.9789, 0.6256, 0.7278, 0.8301]	9	{}
4504	83	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.9989, 0.9918, 0.9731, 0.9439, 0.4979, 0.8808]	7	{}
4505	65	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.6041, 0.7794, 0.8672, 0.9437, 0.9172, 0.9845, 0.1939, 0.2058]	10	{'n01874434': 1}
4506	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 0.9994, 0.9999, 0.9999, 0.9402, 0.7145, 0.6792, 0.9991, 0.9999]	10	{}
4507	12	12	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 0.9999, 0.9988, 0.9997, 0.9189, 0.8889]	6	{}
4508	19	15	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 1.0, 0.9999, 0.0965, 0.537, 0.6915, 0.9336, 0.813, 0.9976, 0.9891]	13	{'n03575240': 1, 'n04341686': 1, 'n00021939': 1}
4509	38	38	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01874434']	[1.0, 0.9982, 0.9979, 0.9857, 0.9968, 0.9838, 0.9556, 0.9731, 0.9889]	9	{}
4510	27	71	['n00001740', 'n00001930']	[1.0, 0.0003]	9	{'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1}
4511	81	81	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 0.9999, 0.9999, 1.0, 0.9976, 0.9953, 0.9988, 0.9997, 0.9998]	9	{}
4512	21	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.8486, 0.9922, 0.9893, 0.9974, 0.9988, 0.9992, 0.9997, 1.0]	9	{}
4513	29	29	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	9	{}
4514	51	51	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475']	[1.0, 0.9978, 0.9866, 0.9985, 0.0587]	9	{'n01861778': 1, 'n01661091': 1, 'n01471682': 1, 'n00015388': 1}
4515	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 0.9999, 1.0, 1.0, 1.0]	10	{}
4516	88	88	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[0.977, 0.9633, 0.9489, 0.9489, 0.983, 0.9926, 0.9899, 0.9842, 0.9929, 0.9511, 0.9992]	11	{}
4517	89	-1	['n00001740']	[]	10	{'n03575240': 1, 'n00021939': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
4518	5	5	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 0.9995, 0.9993, 1.0, 0.9007, 0.8581, 0.9945]	7	{}
4519	15	15	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 0.9993, 0.9992, 0.9878, 0.989, 0.9734, 0.9765, 0.969, 0.9756, 0.9588]	10	{}
4520	10	10	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 1.0, 0.9999, 0.8366, 0.7163, 0.6592, 0.537, 0.9475]	8	{}
4521	37	37	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686', 'n02913152']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9991, 0.9999]	7	{}
4522	95	73	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 0.9993, 0.9998, 0.9973, 0.9976, 0.9903, 0.8297, 0.9693, 0.9296]	9	{}
4523	50	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9095, 0.7988, 0.4824, 0.6175, 0.5169]	6	{}
4524	30	71	['n00001740', 'n00001930']	[1.0, 0.3752]	5	{'n00004475': 1, 'n00003553': 1, 'n00002684': 1}
4525	74	50	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[0.9999, 0.9326, 0.9668, 0.6567, 0.8287, 0.9508, 0.7229, 0.8727, 0.4397, 0.9104]	10	{}
4526	98	35	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 0.9992, 0.9896, 0.9396]	4	{}
4527	33	33	['n00001740', 'n00002137']	[0.9772, 0.9859]	2	{}
4528	40	40	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9988, 0.9999, 1.0, 0.9998, 1.0, 1.0]	7	{}
4529	50	-1	['n00001740']	[]	9	{'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
4530	52	47	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9998, 0.9997, 0.9989, 0.9904, 1.0, 1.0, 1.0, 0.7416]	8	{}
4531	14	29	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[0.9984, 0.9165, 0.7988, 0.7543, 0.8883, 0.8961, 0.8501, 0.9709, 0.9956]	9	{}
4532	63	63	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.9103, 0.9591, 0.993, 0.9462, 0.8419, 0.9627, 0.9637, 0.9251, 0.9997]	10	{}
4533	72	23	['n00001740', 'n00001930']	[1.0, 0.202]	3	{'n00002684': 1}
4534	53	53	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 1.0, 1.0, 1.0]	5	{}
4535	91	91	['n00001740', 'n00001930', 'n00020827']	[1.0, 1.0, 1.0]	3	{}
4536	81	81	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	9	{}
4537	73	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.8271, 0.9644, 0.9779, 0.9919, 0.8697, 0.8721, 0.8685, 0.6237]	9	{}
4538	16	86	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9946, 0.9769, 0.9484, 0.8526, 0.4199]	6	{}
4539	32	95	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[0.9995, 0.9932, 0.9971, 0.7587, 0.9163, 0.6627, 0.5443, 0.7241, 0.5458, 0.57]	10	{}
4540	90	90	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 0.9805, 0.9534, 0.9889, 0.8624, 0.9897, 0.9923, 0.999]	8	{}
4541	33	33	['n00001740', 'n00002137']	[0.986, 0.9809]	2	{}
4542	52	52	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 1.0, 0.9983, 1.0, 1.0, 1.0, 0.9962]	8	{}
4543	41	14	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 0.7654, 0.9947, 0.9984, 0.9934, 0.9993, 1.0]	9	{}
4544	11	46	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 1.0, 0.6553, 0.9765]	4	{}
4545	38	-1	['n00001740']	[]	16	{'n02075296': 1, 'n01886756': 1, 'n01874434': 1, 'n01861778': 1, 'n01471682': 1, 'n01767661': 1, 'n01905661': 1, 'n00015388': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
4546	14	-1	['n00001740']	[]	9	{'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
4547	56	56	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 0.9998, 0.9998, 0.9985, 0.9879, 0.9992, 0.9977, 0.9998]	8	{}
4548	43	97	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 0.9882, 0.998, 0.9988, 0.9998, 0.9995, 0.9997, 0.9966, 0.8092, 0.9989, 0.9908]	11	{}
4549	80	50	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[0.9988, 0.983, 0.9905, 0.9948, 0.9504, 0.7891, 0.8901, 0.7743, 0.7675, 0.9971]	10	{}
4550	65	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6222, 1.0]	9	{}
4551	46	46	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 1.0, 0.9998, 0.9856]	4	{}
4552	92	92	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586']	[1.0, 0.9368, 0.6262, 0.6691, 0.8514, 0.9995]	6	{}
4553	52	52	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 0.9999, 1.0, 1.0, 1.0, 1.0, 1.0]	8	{}
4554	75	75	['n00001740', 'n00002137']	[1.0, 1.0]	2	{}
4555	78	-1	['n00001740']	[]	9	{'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
4556	60	60	['n00001740', 'n00001930', 'n00002684']	[1.0, 0.9036, 0.9999]	3	{}
4557	70	70	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	8	{}
4558	36	36	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 1.0, 1.0, 0.7906, 0.9185, 0.7171, 0.564, 0.796, 0.8982, 0.6811]	10	{}
4559	19	-1	['n00001740']	[]	13	{'n01482071': 1, 'n02512053': 1, 'n01861778': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
4560	2	11	['n00001740', 'n00001930', 'n00007846']	[1.0, 1.0, 0.899]	3	{}
4561	8	8	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211']	[1.0, 0.9996, 0.9993, 1.0, 0.9997, 0.8684, 0.9958, 0.9987]	8	{}
4562	61	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 1.0, 1.0, 0.9993, 0.9982]	5	{}
4563	55	15	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 0.9957, 0.9991, 0.9936, 0.992, 0.9948, 0.999, 0.9995, 0.7379, 0.915]	10	{}
